,Date,Close,High,Low,Open,Volume,Name
4394,2024-02-20,187.18235778808594,187.96780998981535,182.86239315045623,185.66056193747517,17809897,Bharat Electronics Ltd.
4395,2024-02-21,185.26780700683594,189.04778686532484,183.59873063368937,187.82052262312104,17870782,Bharat Electronics Ltd.
4396,2024-02-22,191.2078094482422,192.43507395047737,185.26784626117265,186.29875143930144,31992371,Bharat Electronics Ltd.
4397,2024-02-23,201.56590270996094,203.23497925347286,192.3859592487636,192.72959926415777,76179371,Bharat Electronics Ltd.
4398,2024-02-26,200.5349884033203,203.13678274995613,199.111364798911,201.9095184390423,27013630,Bharat Electronics Ltd.
4399,2024-02-27,201.61497497558594,205.19858055741278,199.4058993475755,199.847711476927,28877205,Bharat Electronics Ltd.
4400,2024-02-28,201.90953063964844,205.19860518414498,197.78592530205532,202.44952996533135,38996363,Bharat Electronics Ltd.
4401,2024-02-29,201.3695526123047,202.15498985838707,196.11685488691163,201.71317766215194,24059731,Bharat Electronics Ltd.
4402,2024-03-01,201.86045837402344,204.26589364788293,201.0750061467159,202.20408342385755,12949604,Bharat Electronics Ltd.
4403,2024-03-04,205.78770446777344,209.076764133086,202.5968169675605,204.1677064404507,34272251,Bharat Electronics Ltd.
4404,2024-03-05,206.91677856445312,209.86221313476562,206.03315418586135,207.1622314453125,24964592,Bharat Electronics Ltd.
4405,2024-03-06,206.62222290039062,209.5676573394019,201.8604462127416,207.94767439044742,26236957,Bharat Electronics Ltd.
4406,2024-03-07,211.28585815429688,212.8567627427143,207.3095180871361,207.6040645701214,41484038,Bharat Electronics Ltd.
4407,2024-03-11,208.68405151367188,212.51311063158104,208.04586500651664,212.51311063158104,22800967,Bharat Electronics Ltd.
4408,2024-03-12,200.5349884033203,207.5058556818124,197.83500691930988,207.162215682255,34719550,Bharat Electronics Ltd.
4409,2024-03-13,186.83872985839844,201.860448676987,184.77691973341894,200.38773143950291,41620003,Bharat Electronics Ltd.
4410,2024-03-14,191.69869995117188,193.56413585320115,182.86239624023438,185.5623779296875,34622781,Bharat Electronics Ltd.
4411,2024-03-15,185.4151153564453,193.17142053140498,175.84245283964125,193.17142053140498,88781999,Bharat Electronics Ltd.
4412,2024-03-18,186.4459991455078,188.50780930225307,183.6478453399303,186.54418628868794,22999225,Bharat Electronics Ltd.
4413,2024-03-19,182.02784729003906,188.94962140625717,181.19331649837028,186.5441862118812,27819341,Bharat Electronics Ltd.
4414,2024-03-20,184.0405731201172,184.53147889796827,179.18060891564264,183.5005737682299,16235947,Bharat Electronics Ltd.
4415,2024-03-21,193.2696075439453,193.9077790521211,186.54419250583803,186.54419250583803,43152810,Bharat Electronics Ltd.
4416,2024-03-22,194.5997772216797,196.02848143990778,189.91952941508234,193.61446189397498,31321524,Bharat Electronics Ltd.
4417,2024-03-26,196.47186279296875,197.55571562575042,193.07252804974362,194.10711211108645,25723863,Bharat Electronics Ltd.
4418,2024-03-27,196.52113342285156,200.9550522693498,195.09242924592357,197.06305984436722,37817130,Bharat Electronics Ltd.
4419,2024-03-28,198.54103088378906,199.477077402104,196.07774265942444,197.55571559404322,17425093,Bharat Electronics Ltd.
4420,2024-04-01,208.0000762939453,209.62584060673746,200.75800246121153,201.98964664809014,45840349,Bharat Electronics Ltd.
4421,2024-04-02,217.7546844482422,219.38044870285975,209.4780418224679,210.61114841996275,93873385,Bharat Electronics Ltd.
4422,2024-04-03,218.24734497070312,222.1393375061263,215.63626536755964,218.44440502919568,47658754,Bharat Electronics Ltd.
4423,2024-04-04,217.06497192382812,220.61209811906934,215.04507247439858,220.21797799783772,18279026,Bharat Electronics Ltd.
4424,2024-04-05,221.2032928466797,222.68126585010964,215.53772966686495,217.11424021774442,25365958,Bharat Electronics Ltd.
4425,2024-04-08,220.26724243164062,222.38566435227835,218.83853822692785,222.23787306840822,16422350,Bharat Electronics Ltd.
4426,2024-04-09,224.7996826171875,225.5386691018393,217.95174419969126,221.49888533990728,29048035,Bharat Electronics Ltd.
4427,2024-04-10,225.39088439941406,229.43068331401247,223.1739248807313,225.63721323482326,37218693,Bharat Electronics Ltd.
4428,2024-04-12,230.0711212158203,231.94321426107675,227.16444410461978,227.9034305753344,57174716,Bharat Electronics Ltd.
4429,2024-04-15,231.00718688964844,234.50505948129228,222.6812749696305,226.62253647351775,51676313,Bharat Electronics Ltd.
4430,2024-04-16,230.02186584472656,233.47046957563617,226.6225308883452,229.08581926756634,32508661,Bharat Electronics Ltd.
4431,2024-04-18,227.755615234375,233.91383557961245,225.83425349360445,232.14028014795818,18623078,Bharat Electronics Ltd.
4432,2024-04-19,229.8740692138672,231.05644460147255,222.38566670116865,225.1938214021103,27227241,Bharat Electronics Ltd.
4433,2024-04-22,229.8740692138672,232.6822088800901,228.88875388507628,232.53441759465895,17549094,Bharat Electronics Ltd.
4434,2024-04-23,230.9086456298828,232.63294739787085,228.34681984641333,230.8101080863962,19202860,Bharat Electronics Ltd.
4435,2024-04-24,233.02706909179688,235.63814863010091,230.6623183791713,231.7954249634047,33392337,Bharat Electronics Ltd.
4436,2024-04-25,234.1109161376953,236.5249355625839,231.99247926852198,232.9285257759623,16197834,Bharat Electronics Ltd.
4437,2024-04-26,235.44110107421875,238.1014495258191,234.4065169445077,234.9977121714052,20473627,Bharat Electronics Ltd.
4438,2024-04-29,231.94322204589844,236.6727386241547,231.4013106436272,236.62346985084312,19876408,Bharat Electronics Ltd.
4439,2024-04-30,230.3174591064453,233.81533154580782,229.7755326663099,232.83001621273212,14514418,Bharat Electronics Ltd.
4440,2024-05-02,231.30276489257812,233.91384440356978,227.36150372294952,231.2534961210141,19171145,Bharat Electronics Ltd.
4441,2024-05-03,230.6623077392578,234.50503122869816,227.75561570255653,233.61825351104812,15782582,Bharat Electronics Ltd.
4442,2024-05-06,228.4453582763672,232.3866194756336,226.62251895781912,231.64763300077115,32422021,Bharat Electronics Ltd.
4443,2024-05-07,224.06069946289062,232.33735723484295,222.13933758118125,229.08581364710165,26418769,Bharat Electronics Ltd.
4444,2024-05-08,228.19903564453125,229.23360470964133,221.30182835863096,223.86363918684842,18952985,Bharat Electronics Ltd.
4445,2024-05-09,222.87832641601562,234.70211047028403,221.99154862583305,231.0564467271617,35229412,Bharat Electronics Ltd.
4446,2024-05-10,223.76510620117188,225.14454157989672,219.87309881567057,224.5533463977472,18478580,Bharat Electronics Ltd.
4447,2024-05-13,221.44960021972656,225.34159241130553,217.75466806923058,225.04599483232238,32874369,Bharat Electronics Ltd.
4448,2024-05-14,227.55856323242188,228.49460975103526,222.4349267310533,222.4349267310533,23191411,Bharat Electronics Ltd.
4449,2024-05-15,229.43069458007812,231.05645895972347,226.1791507860677,228.39611041361303,33045920,Bharat Electronics Ltd.
4450,2024-05-16,234.40650939941406,236.47567759223358,224.15923605097143,231.30277214490349,55556781,Bharat Electronics Ltd.
4451,2024-05-17,244.5552520751953,245.98395623936008,234.35724784018362,237.460984991118,82231249,Bharat Electronics Ltd.
4452,2024-05-21,270.1241760253906,278.84422220359517,267.06969266581035,278.84422220359517,127035921,Bharat Electronics Ltd.
4453,2024-05-22,279.4354248046875,280.3222025598824,260.4188214927066,272.9323378175305,85801218,Bharat Electronics Ltd.
4454,2024-05-23,284.26348876953125,288.9929905930337,279.0413292531873,282.09578289325304,70631009,Bharat Electronics Ltd.
4455,2024-05-24,292.8357238769531,295.49605718789104,281.8001803124663,283.770810944022,63609206,Bharat Electronics Ltd.
4456,2024-05-27,290.1260986328125,298.74760740440047,285.3965672078796,297.3188882087628,49890427,Bharat Electronics Ltd.
4457,2024-05-28,284.8546447753906,291.40698517369316,280.8640999714186,291.3577314389695,33893805,Bharat Electronics Ltd.
4458,2024-05-29,287.85986328125,289.63344889002246,280.81486479244967,281.2089849045867,31645904,Bharat Electronics Ltd.
4459,2024-05-30,286.3819274902344,291.9489537292218,285.3966120472475,288.6974247951416,42769599,Bharat Electronics Ltd.
4460,2024-05-31,291.60406494140625,292.83570902365676,282.0957485708838,289.87976322625553,51397345,Bharat Electronics Ltd.
4461,2024-06-03,313.9707336425781,318.2568614750932,304.758029007043,318.2568614750932,67256146,Bharat Electronics Ltd.
4462,2024-06-04,251.7973175048828,307.41836088185113,226.6717783943469,307.41836088185113,268052657,Bharat Electronics Ltd.
4463,2024-06-05,256.5268249511719,260.615877122765,226.62250184588265,260.615877122765,193487058,Bharat Electronics Ltd.
4464,2024-06-06,269.63153076171875,277.36626202204695,263.07918991078697,263.07918991078697,95502477,Bharat Electronics Ltd.
4465,2024-06-07,279.0412902832031,280.3714418125591,264.75421918608544,269.97637797311995,60109827,Bharat Electronics Ltd.
4466,2024-06-10,279.2383728027344,287.71209108840395,276.9721594554986,284.6576073951529,42363741,Bharat Electronics Ltd.
4467,2024-06-11,281.9972839355469,286.23412819429564,281.1597598185086,282.78552424014754,32269277,Bharat Electronics Ltd.
4468,2024-06-12,286.2341003417969,288.69738864077965,281.84943514183266,283.67227449696736,33990756,Bharat Electronics Ltd.
4469,2024-06-13,296.48138427734375,298.55055253653416,282.8347605980073,289.5841767930014,49511492,Bharat Electronics Ltd.
4470,2024-06-14,305.0536193847656,305.9403971306774,297.0725595326868,300.5211630430165,67366844,Bharat Electronics Ltd.
4471,2024-06-18,313.57659912109375,316.2862162384009,307.66470722878717,308.4036937153255,64859245,Bharat Electronics Ltd.
4472,2024-06-19,304.75799560546875,315.20234329705505,299.6343743335416,315.20234329705505,58698689,Bharat Electronics Ltd.
4473,2024-06-20,307.31982421875,308.74854337649316,297.81153795387803,305.250656154563,39505506,Bharat Electronics Ltd.
4474,2024-06-21,300.471923828125,309.38901559373625,299.63439977839454,308.10811768433985,37620968,Bharat Electronics Ltd.
4475,2024-06-24,305.2013854980469,307.31980718011107,293.08202047456626,300.32406319354914,39139609,Bharat Electronics Ltd.
4476,2024-06-25,305.15216064453125,310.32506597303615,304.65950299419745,306.33452096367034,29124110,Bharat Electronics Ltd.
4477,2024-06-26,302.3440246582031,306.92573507480614,301.3587092968073,305.4477620327124,24238007,Bharat Electronics Ltd.
4478,2024-06-27,300.02850341796875,303.6248981839685,296.7769750146125,301.6050138833133,39996580,Bharat Electronics Ltd.
4479,2024-06-28,301.407958984375,305.25068282826186,298.3042216515986,301.5064965330773,24256902,Bharat Electronics Ltd.
4480,2024-07-01,303.13226318359375,307.9110486728846,301.35870757101327,306.38382189924243,39495237,Bharat Electronics Ltd.
4481,2024-07-02,301.6050109863281,304.4624192632612,298.55052762708135,304.4624192632612,23974162,Bharat Electronics Ltd.
4482,2024-07-03,309.8816833496094,310.81774497732806,301.26017387644856,302.4918180869001,44919849,Bharat Electronics Ltd.
4483,2024-07-04,312.6898193359375,313.8229259274396,308.45294546542766,312.73907307361446,35591681,Bharat Electronics Ltd.
4484,2024-07-05,319.2914123535156,322.00102944053475,309.8816632245512,312.9854004194312,63125211,Bharat Electronics Ltd.
4485,2024-07-08,329.6864929199219,330.8688531935243,320.81865555544397,323.6268100680824,70983243,Bharat Electronics Ltd.
4486,2024-07-09,329.883544921875,334.3667475039217,323.8731457474572,333.036565857173,52225572,Bharat Electronics Ltd.
4487,2024-07-10,328.9475402832031,335.4998814398739,319.38996922468823,335.007223757877,46779965,Bharat Electronics Ltd.
4488,2024-07-11,330.5732727050781,333.23363595879493,328.10998453290915,330.5732727050781,31919433,Bharat Electronics Ltd.
4489,2024-07-12,328.2085266113281,332.5439078403972,323.2819501988778,331.9527126570159,24517961,Bharat Electronics Ltd.
4490,2024-07-15,326.5334777832031,331.11518782138734,326.1393576850842,331.06593408516096,22021426,Bharat Electronics Ltd.
4491,2024-07-16,321.3605651855469,329.489416059057,319.7348010247319,328.35630952693964,26585927,Bharat Electronics Ltd.
4492,2024-07-18,308.94561767578125,321.9025386555921,307.71397348145996,321.7054635567253,48043715,Bharat Electronics Ltd.
4493,2024-07-19,301.8020935058594,312.2464427083093,300.52119551994366,305.3492349422778,43313606,Bharat Electronics Ltd.
4494,2024-07-22,307.7139587402344,310.0787395355957,292.9342291164107,301.5064843260032,39386992,Bharat Electronics Ltd.
4495,2024-07-23,297.0232849121094,312.34492454581,276.9721141836887,312.34492454581,76513131,Bharat Electronics Ltd.
4496,2024-07-24,295.693115234375,301.9991268779725,294.9048449855282,298.05786584204463,24099148,Bharat Electronics Ltd.
4497,2024-07-25,297.0232849121094,298.94463154825434,289.09147935438017,293.5746816442534,27820556,Bharat Electronics Ltd.
4498,2024-07-26,305.3492126464844,305.9404078542932,297.56522760707423,299.3387831610633,24512844,Bharat Electronics Ltd.
4499,2024-07-29,316.6310729980469,320.8186629612729,306.28526250066494,308.2066092656599,51391698,Bharat Electronics Ltd.
4500,2024-07-30,313.4288024902344,321.7546987215216,312.93614484094746,320.42454712399615,41111245,Bharat Electronics Ltd.
4501,2024-07-31,311.40887451171875,315.89207696646235,310.8177094138935,315.20234425975246,25709971,Bharat Electronics Ltd.
4502,2024-08-01,306.58087158203125,313.03470530183455,303.5263879189475,313.03470530183455,28141436,Bharat Electronics Ltd.
4503,2024-08-02,298.50128173828125,304.1668447052244,297.26963761503276,300.81674863443914,26155604,Bharat Electronics Ltd.
4504,2024-08-05,285.9877624511719,293.0820445552545,280.81485718719716,285.59364234970866,50390560,Bharat Electronics Ltd.
4505,2024-08-06,283.03179931640625,298.1563940840158,282.14502162486315,287.7120466506201,39171936,Bharat Electronics Ltd.
4506,2024-08-07,295.7916564941406,296.5798966834652,285.5443536163062,291.1606626909102,22199473,Bharat Electronics Ltd.
4507,2024-08-08,293.87030029296875,298.25496558580244,292.7864474045723,296.57991747924086,21963656,Bharat Electronics Ltd.
4508,2024-08-09,297.7622985839844,300.5211694230441,296.2350418124674,298.0578811490847,15551076,Bharat Electronics Ltd.
4509,2024-08-12,296.9739990234375,299.19095825148656,293.8702621180556,294.6092485274053,15361379,Bharat Electronics Ltd.
4510,2024-08-13,291.8011474609375,298.2056975118791,291.0621609165981,297.56524852067287,14746085,Bharat Electronics Ltd.
4511,2024-08-14,290.17095947265625,293.48068228361836,287.15758969806905,292.59150257095865,16641055,Bharat Electronics Ltd.
4512,2024-08-16,299.65557861328125,300.24837512945913,292.44330642728596,292.9372984989537,21353408,Bharat Electronics Ltd.
4513,2024-08-19,298.5194396972656,301.8785801687374,297.48206827916994,301.1375919698442,12232725,Bharat Electronics Ltd.
4514,2024-08-20,299.5074157714844,300.841200523193,294.2216940670901,298.51943153331297,14183642,Bharat Electronics Ltd.
4515,2024-08-21,301.7303466796875,303.06413128274653,298.91458588453673,299.3591908025174,11862616,Bharat Electronics Ltd.
4516,2024-08-22,300.8411865234375,303.212342554529,299.8532023312423,302.7183504584314,13074829,Bharat Electronics Ltd.
4517,2024-08-23,302.3231506347656,305.4847119828029,300.44598677538005,301.82915855856504,21891698,Bharat Electronics Ltd.
4518,2024-08-26,303.0147705078125,305.1883176881792,302.12556059446405,304.99073893590156,15280637,Bharat Electronics Ltd.
4519,2024-08-27,297.2844543457031,303.7557692639586,296.00008688299806,302.91597662255,16873099,Bharat Electronics Ltd.
4520,2024-08-28,296.34588623046875,300.84120248307977,295.90128126004066,297.43264477882826,14005947,Bharat Electronics Ltd.
4521,2024-08-29,292.64093017578125,297.4326293935603,288.5901889522442,295.753074355137,19185385,Bharat Electronics Ltd.
4522,2024-08-30,295.7036437988281,298.5194046542593,290.8131403507583,293.2336834257979,28684991,Bharat Electronics Ltd.
4523,2024-09-02,293.33251953125,298.3218581138171,291.5047426277529,298.3218581138171,11713172,Bharat Electronics Ltd.
4524,2024-09-03,293.5794982910156,297.72904398135114,293.1843106421467,296.39525928439434,13971488,Bharat Electronics Ltd.
4525,2024-09-04,295.35791015625,298.2724456679351,291.7517434429662,293.5795203762291,17937646,Bharat Electronics Ltd.
4526,2024-09-05,287.1082458496094,295.9013001580172,286.515449234808,295.40730800416407,26342723,Bharat Electronics Ltd.
4527,2024-09-06,280.19232177734375,286.86121504706654,278.660928195247,286.86121504706654,30062372,Bharat Electronics Ltd.
4528,2024-09-09,278.16693115234375,281.08149651576065,272.43663502362386,278.61153608943584,29170063,Bharat Electronics Ltd.
4529,2024-09-10,282.3164978027344,284.88526286803716,278.9079400996172,279.1055490088275,19982334,Bharat Electronics Ltd.
4530,2024-09-11,284.5888366699219,286.9600228699656,280.9333132214769,283.0080860710727,21650737,Bharat Electronics Ltd.
4531,2024-09-12,288.19500732421875,288.98538263517446,285.52743788569376,287.4046018623776,16102095,Bharat Electronics Ltd.
4532,2024-09-13,286.4660339355469,290.46735792828645,286.12023343164566,289.47937371764607,12330463,Bharat Electronics Ltd.
4533,2024-09-16,286.9106140136719,288.6890037160455,284.9346455560696,287.40460612807243,9184637,Bharat Electronics Ltd.
4534,2024-09-17,280.8839111328125,287.3552260819982,280.488723461698,287.0094255631905,15946216,Bharat Electronics Ltd.
4535,2024-09-18,279.4513244628906,282.5634685230906,277.0307512211331,281.47667992167123,10450571,Bharat Electronics Ltd.
4536,2024-09-19,269.4233093261719,281.4273115900163,263.89059165430575,280.5875189713685,44560220,Bharat Electronics Ltd.
4537,2024-09-20,274.0174255371094,276.0427810988545,269.5714966105502,270.7076724171605,38501362,Bharat Electronics Ltd.
4538,2024-09-23,282.85986328125,283.25508108039537,275.30179021131073,276.6355749062141,19445968,Bharat Electronics Ltd.
4539,2024-09-24,288.29376220703125,289.8745428733553,281.13087713698826,282.8598493952745,25346532,Bharat Electronics Ltd.
4540,2024-09-25,286.3672180175781,291.4553304684609,284.19364078084953,290.46734629738137,19263084,Bharat Electronics Ltd.
4541,2024-09-26,287.0093994140625,288.3925712123872,285.57681031704664,287.1082038605608,18343882,Bharat Electronics Ltd.
4542,2024-09-27,289.9239807128906,291.3071525873431,285.72504778812225,288.8371920433617,208588855,Bharat Electronics Ltd.
4543,2024-09-30,281.67431640625,291.0601668046109,280.19234002756144,289.92399094446034,32695169,Bharat Electronics Ltd.
4544,2024-10-01,280.5381164550781,283.15626846908526,279.15491449970773,281.67429221766037,13883476,Bharat Electronics Ltd.
4545,2024-10-03,275.3511962890625,282.85985175263323,271.74502999959066,271.74502999959066,27321529,Bharat Electronics Ltd.
4546,2024-10-04,273.86920166015625,278.5127087901146,270.2630356129023,275.3511777943543,17451235,Bharat Electronics Ltd.
4547,2024-10-07,264.1375732421875,275.5487783177932,261.8158044181142,274.0668020663699,21704629,Bharat Electronics Ltd.
4548,2024-10-08,276.882568359375,278.1175485929137,262.3591887526061,263.7917778838648,29190708,Bharat Electronics Ltd.
4549,2024-10-09,279.0067443847656,283.15629026857187,275.1536118645949,278.61155671747133,18984175,Bharat Electronics Ltd.
4550,2024-10-10,283.45263671875,286.12020589106567,279.9946923143539,280.5381016684313,19155691,Bharat Electronics Ltd.
4551,2024-10-11,282.46466064453125,285.1816170396185,280.73568839311207,283.74905812182976,9677338,Bharat Electronics Ltd.
4552,2024-10-14,282.26708984375,285.7250344438266,281.2296883731965,282.66227748215334,11386559,Bharat Electronics Ltd.
4553,2024-10-15,285.3792724609375,285.9720690739729,282.3165150859949,283.6996870824853,14701531,Bharat Electronics Ltd.
4554,2024-10-16,282.26708984375,287.55278104030265,281.3284928205184,284.68763297327314,11835439,Bharat Electronics Ltd.
4555,2024-10-17,281.1308898925781,284.44064296735996,278.31515906489074,282.6128661812072,11695551,Bharat Electronics Ltd.
4556,2024-10-18,283.69964599609375,284.34182967100867,274.4619880542136,279.5007133089558,10095514,Bharat Electronics Ltd.
4557,2024-10-21,278.9079284667969,283.99607123332436,277.7223655136418,282.8598652790838,8393942,Bharat Electronics Ltd.
4558,2024-10-22,268.3858947753906,278.75972860001224,267.3979106016171,278.6115370041231,15240897,Bharat Electronics Ltd.
4559,2024-10-23,265.42193603515625,271.3992582369659,263.10016725101144,267.74370481930106,13503954,Bharat Electronics Ltd.
4560,2024-10-24,268.08953857421875,269.8678982056983,265.1255857544947,265.76776950192414,10700271,Bharat Electronics Ltd.
4561,2024-10-25,269.0775146484375,272.6836511057089,254.356555455879,267.74372989002575,40406841,Bharat Electronics Ltd.
4562,2024-10-28,266.8051452636719,274.61024526981,264.1869929272185,273.37526490819164,24479817,Bharat Electronics Ltd.
4563,2024-10-29,280.24169921875,281.0814917797273,267.5955141094004,267.9413145934362,34271117,Bharat Electronics Ltd.
4564,2024-10-30,285.08282470703125,291.2083387183738,278.66092750034954,280.0441294809579,40787587,Bharat Electronics Ltd.
4565,2024-10-31,281.4766845703125,284.9840464714142,280.34050880269865,284.49005438541826,18720310,Bharat Electronics Ltd.
4566,2024-11-01,285.181640625,286.762421415781,282.5634884579271,283.20567217424525,5265231,Bharat Electronics Ltd.
4567,2024-11-04,280.7356872558594,285.5274163634151,276.93194228796943,285.5274163634151,15157659,Bharat Electronics Ltd.
4568,2024-11-05,282.9092712402344,283.7490638093619,273.81980487594325,279.1055261806924,18761867,Bharat Electronics Ltd.
4569,2024-11-06,298.2230224609375,300.6435655440213,283.74906065705545,284.04544384245065,52804364,Bharat Electronics Ltd.
4570,2024-11-07,296.7410583496094,298.3712262376181,292.54212553004027,297.3832420447783,24357284,Bharat Electronics Ltd.
4571,2024-11-08,294.1722717285156,300.84116453848196,292.1963034885256,296.74103647067915,22935845,Bharat Electronics Ltd.
4572,2024-11-11,296.14825439453125,300.14957821507124,290.86253306490244,293.92529001625707,20155408,Bharat Electronics Ltd.
4573,2024-11-12,286.66363525390625,297.2350792003192,283.84787400174133,296.3952865249875,14292965,Bharat Electronics Ltd.
4574,2024-11-13,278.16693115234375,285.3792336877426,276.09218851493824,284.53944111261535,20001842,Bharat Electronics Ltd.
4575,2024-11-14,277.5741882324219,281.032133121556,272.18966198755834,278.6115596388075,20541591,Bharat Electronics Ltd.
4576,2024-11-18,274.708984375,283.2550715029569,273.9186091052033,279.5995180406584,12999925,Bharat Electronics Ltd.
4577,2024-11-19,275.6475830078125,281.7730969127842,273.67161467083895,276.6355671762993,13160982,Bharat Electronics Ltd.
4578,2024-11-21,272.1402587890625,275.1042113764146,267.0027289106316,275.1042113764146,14858108,Bharat Electronics Ltd.
4579,2024-11-22,277.475341796875,280.0934936437922,272.1896208072831,272.6836128595649,13268900,Bharat Electronics Ltd.
4580,2024-11-25,288.8371887207031,295.4072776619371,284.49006424348045,286.5154198058921,49366681,Bharat Electronics Ltd.
4581,2024-11-26,294.3204650878906,297.3832219084868,289.627540489667,290.4673330268941,27347402,Bharat Electronics Ltd.
4582,2024-11-27,303.6569519042969,304.2497484583863,293.87591428991954,295.2590861488714,39464505,Bharat Electronics Ltd.
4583,2024-11-28,302.076171875,305.78111265842193,300.69300001269954,304.29913634505317,27772319,Bharat Electronics Ltd.
4584,2024-11-29,304.2991027832031,306.8678674732377,301.3351504833667,302.0267514136813,23241947,Bharat Electronics Ltd.
4585,2024-12-02,303.21234130859375,305.6823017789324,299.6555922011292,304.10152104773874,15549685,Bharat Electronics Ltd.
4586,2024-12-03,308.349853515625,308.9920371710157,304.10150365903496,305.2870966773584,21405136,Bharat Electronics Ltd.
4587,2024-12-04,309.09088134765625,316.99475541682625,307.4607133510673,312.20302573221454,41441172,Bharat Electronics Ltd.
4588,2024-12-05,310.7210388183594,311.61021859084207,306.86790637034386,310.2270467057706,17911694,Bharat Electronics Ltd.
4589,2024-12-06,309.98004150390625,312.05481434574284,309.3378578066648,310.72102965092756,8359798,Bharat Electronics Ltd.
4590,2024-12-09,310.8198547363281,313.2898153903821,309.4860699529616,309.83187047470653,11830104,Bharat Electronics Ltd.
4591,2024-12-10,311.06683349609375,314.47536091852885,310.22704089025837,313.7343727635362,15811501,Bharat Electronics Ltd.
4592,2024-12-11,310.3258361816406,312.6969921774539,309.2390475562182,311.1162114632836,9281006,Bharat Electronics Ltd.
4593,2024-12-12,309.1896667480469,312.2030064908482,308.3498741497774,309.78243314599246,10978047,Bharat Electronics Ltd.
4594,2024-12-13,311.857177734375,312.54877867049277,304.44729692260836,309.2390258777272,15557064,Bharat Electronics Ltd.
4595,2024-12-16,312.4006042480469,313.536780004764,310.2270270301572,312.0053864623332,10543307,Bharat Electronics Ltd.
4596,2024-12-17,306.8678894042969,314.8211499169042,306.2750928717876,311.7583929580095,18053073,Bharat Electronics Ltd.
4597,2024-12-18,300.1495666503906,306.8678768252951,298.0254068009487,306.47268920344965,16598070,Bharat Electronics Ltd.
4598,2024-12-19,294.9132995605469,296.8398809145131,291.45535467457734,291.45535467457734,13349532,Bharat Electronics Ltd.
4599,2024-12-20,287.355224609375,298.47004740124703,285.87324823712544,294.41930595358747,14964305,Bharat Electronics Ltd.
4600,2024-12-23,290.81317138671875,291.75173833810527,284.53946533950716,290.46737086741354,10201072,Bharat Electronics Ltd.
4601,2024-12-24,288.9360046386719,293.77712141114034,287.9974075451513,292.6903327109814,10685518,Bharat Electronics Ltd.
4602,2024-12-26,291.6529541015625,292.44332941801366,288.98538464448984,289.47937675499327,9172485,Bharat Electronics Ltd.
4603,2024-12-27,288.540771484375,292.5915127055583,287.849200639856,292.29512950803365,9495184,Bharat Electronics Ltd.
4604,2024-12-30,281.4766845703125,288.9853703076277,279.4513290780828,288.5407653698777,25876258,Bharat Electronics Ltd.
4605,2024-12-31,289.6275329589844,290.4673254743758,280.83448049690924,281.0814765219725,15725947,Bharat Electronics Ltd.
4606,2025-01-01,290.3685607910156,291.0601618162385,286.7624243615217,289.6275726143709,6954271,Bharat Electronics Ltd.
4607,2025-01-02,293.23370361328125,294.22168783051046,287.8492077199133,290.91196482350097,13361957,Bharat Electronics Ltd.
4608,2025-01-03,288.4419860839844,293.6782900446114,287.997381153925,292.9373019284349,8167968,Bharat Electronics Ltd.
4609,2025-01-06,278.7597351074219,289.03476472435113,277.1789543623055,289.03476472435113,12638091,Bharat Electronics Ltd.
4610,2025-01-07,283.55145263671875,284.7370456837066,277.6729348509699,278.7597234522281,13247733,Bharat Electronics Ltd.
4611,2025-01-08,278.7103576660156,283.55147436896715,276.7343892035141,283.55147436896715,10996122,Bharat Electronics Ltd.
4612,2025-01-09,277.87054443359375,280.6863053140309,276.2403766030934,277.87054443359375,12715512,Bharat Electronics Ltd.
4613,2025-01-10,267.74371337890625,277.6235552010061,266.7557291966963,276.63557101879616,15317565,Bharat Electronics Ltd.
4614,2025-01-13,256.480712890625,265.66895419622654,255.19631529732536,261.81582171809964,19429753,Bharat Electronics Ltd.
4615,2025-01-14,266.65692138671875,267.7437100036262,258.06147720038,259.83983664558554,18938129,Bharat Electronics Ltd.
4616,2025-01-15,264.631591796875,268.9293293860785,263.1001980933565,268.7317204724351,11376064,Bharat Electronics Ltd.
4617,2025-01-16,272.83184814453125,274.709012213691,268.13892289618843,270.1148914218065,17234302,Bharat Electronics Ltd.
4618,2025-01-17,278.7597351074219,280.48870745188685,270.7570570828641,272.140259079144,12741720,Bharat Electronics Ltd.
4619,2025-01-20,282.3658752441406,284.3418436647459,277.3271798923054,279.797140418062,10483849,Bharat Electronics Ltd.
4620,2025-01-21,275.6475830078125,283.4526519086813,274.9065948814474,282.365863293169,13020489,Bharat Electronics Ltd.
4621,2025-01-22,267.1015319824219,275.94397239854015,263.1001779196085,275.64758920168794,21272549,Bharat Electronics Ltd.
4622,2025-01-23,270.6582946777344,273.62224739849415,263.8905966018223,265.57015171972114,11978782,Bharat Electronics Ltd.
4623,2025-01-24,266.9039306640625,273.37524538738035,265.57014593857826,270.65828878582874,10164897,Bharat Electronics Ltd.
4624,2025-01-27,259.7904357910156,263.7917594070619,258.6542299350358,263.7917594070619,13710372,Bharat Electronics Ltd.
4625,2025-01-28,255.14691162109375,262.5074057398294,249.663596468553,260.333828507873,29049716,Bharat Electronics Ltd.
4626,2025-01-29,263.9894104003906,264.7797857602155,255.8879272831933,255.8879272831933,14361301,Bharat Electronics Ltd.
4627,2025-01-30,275.4006042480469,277.1295766513978,264.6809693170937,265.61956639641005,46735932,Bharat Electronics Ltd.
